,CELL_LINE_mean,CELL_LINE_median,COMPOUND_A_mean,COMPOUND_A_median,COMBINATION_ID_mean,COMBINATION_ID_median,CELL_LINE_COMPOUND_A_mean,CELL_LINE_COMPOUND_A_median
18786,4.43922191963,3.589359821,0.23021075751,1.7534469435,-4.76779257809,-3.843486411,7.37416986647,10.554706912
14595,4.44570270266,4.369908838,24.5835679365,20.7118417386,26.3190413462,26.73528348,31.5394386262,22.2062837316
8946,4.15463741662,1.9484619455,9.04853094009,8.1787463835,7.47385372877,5.435462112,1.82895732133,5.40300068
14536,4.44570270266,4.369908838,13.4663522999,13.615085855,13.7401826561,9.6098833495,5.88781075935,14.8003823545
5464,6.89882816312,7.092524496,-1.62491781431,-2.4363724655,-4.27126851204,-4.978933193,35.3203046921,32.758655572
16324,0.734227777422,2.73255688,3.294299296,0.6686366175,4.41783776571,3.956943641,-6.50984541402,-3.3467991745
15492,8.71211425932,6.825018632,14.299901722,12.6600809296,47.8688309732,44.95018223,10.2951851397,7.36394520407
16506,0.734227777422,2.73255688,5.90860052549,3.70035994107,4.37054371862,5.865714179,1.06659377959,0.947343667073
22300,5.94598722522,8.168204728,4.64474157302,8.404711707,11.4990006609,10.24483048,18.5490205179,15.7144084995
19286,1.04909560655,1.8113466365,21.0935311933,19.458479163,16.5377537744,16.69959376,21.7140675966,15.086837608
18792,4.43922191963,3.589359821,1.09661004056,2.561107305,-9.63085726547,-9.303395874,-2.84318362336,3.429405049
692,7.18502253668,5.740675769,8.22065178466,10.665433581,8.75824637191,8.210791655,15.3317988858,17.6858704405
14502,4.44570270266,4.369908838,16.4841772074,14.962562707,7.85365555125,9.029808066,21.6380411455,27.518054219
20432,4.31498569306,4.285537662,7.24441250101,7.501697198,8.80307892246,10.6277668375,3.73711113522,8.054433468
21156,4.73940872884,3.996830654,10.8694209216,12.9445690905,27.9080465659,25.58244144,14.1598004518,5.224152267
486,6.85457036193,5.57039376,6.97552780082,6.43744227957,3.52357201619,2.263588642,8.28775240409,8.16850229157
3774,9.01571872344,6.249504669,18.4963047484,20.094440679,3.16093172965,17.12726506,19.5744042056,18.8554969935
2308,5.10670505239,5.3455657275,15.0379839114,14.308778813,3.91896062413,6.126888622,35.7593562626,36.14928492
11122,-0.551025542248,1.6047392,11.4623751645,11.367425129,-0.268323013,-0.43585877,14.8392991091,16.18146851
6258,-0.163276863626,2.265196999,6.86089733432,7.383555361,0.762280037179,1.6082653975,-6.61005633122,-2.346190694
20417,4.31498569306,4.285537662,9.48844717325,8.65196749357,-0.141290279211,1.422024374,4.35918674578,4.57634356257
17104,4.38859879502,4.16777977,15.4546290799,14.1031244885,11.9398516595,13.78530691,0.39681277877,3.674109974
19220,1.04909560655,1.8113466365,31.3294439078,30.287423425,43.9797079545,36.85083127,30.6466738042,16.608103189
18644,4.43922191963,3.589359821,3.88883965483,3.3564818585,5.9896999554,3.450954946,-1.05929046347,-4.107816416
1495,12.6391440737,10.073495515,3.85234633475,3.642745073,6.39621865596,5.040290031,15.2009645134,12.943666805
18199,6.62936750103,5.881891471,-0.76028466485,-0.877374897,-2.07980939944,-6.1300983025,-11.5435097301,-3.5496203615
9004,5.22814907377,4.655307064,0.28731147662,2.7322242645,-0.730315962429,-1.38137147,3.618262406,3.400358249
9855,5.23592990352,3.709561333,16.9489931352,16.790678923,12.090852471,9.294464815,-1.1993259431,17.953094517
7105,4.72914776925,4.3960896255,11.0600787847,9.34566045157,5.8308971245,3.7244046815,6.4595683418,3.92354767957
20422,4.31498569306,4.285537662,0.39604270789,-0.7570080155,-5.12643904164,-2.742576328,-3.22022364081,-2.8838167115
12857,1.9373531548,2.338132247,6.64872629257,5.9272859795,-0.988533193524,-0.12306016,2.56447267724,-0.878809546
512,6.85457036193,5.57039376,13.257232104,10.322050564,13.0717573062,10.60502244,26.426543425,11.5662016275
20154,4.31498569306,4.285537662,8.43252894581,8.077248319,-9.87776506358,-7.0885612735,13.0961438844,17.4143364295
796,7.18502253668,5.740675769,14.0363431375,14.426896638,0.0723206662381,2.110711329,22.5865598522,22.9230762025
9527,5.22814907377,4.655307064,11.7208894281,12.149484876,-4.55452217235,-2.241799551,14.0074974334,12.27540092
4883,3.08102136649,2.987977001,13.9873847924,15.0493465735,-2.53392910543,-3.538518599,10.4755371042,13.784908095
20712,4.31498569306,4.285537662,4.222612892,5.524198101,-11.972623776,-12.290797125,20.2245842108,20.3728753455
22301,5.94598722522,8.168204728,-0.76028466485,-0.877374897,-2.07980939944,-6.1300983025,1.6314293579,4.497828962
12982,1.9373531548,2.338132247,-0.062376616371,1.331336433,-14.7360185368,-12.59067062,10.7138893882,9.396645313
9619,5.23592990352,3.709561333,4.25910621208,5.2379348865,1.36751047907,2.581227899,30.0854048047,43.609197882
15064,9.72315989101,9.6342076655,24.0332785203,23.0743747,22.334846673,22.611029285,36.1516240229,41.88364839
2151,5.10670505239,5.3455657275,8.40311461204,6.771166559,-3.75036179175,-2.230287475,6.84695433529,3.537453575
19741,3.28899342444,3.109889877,12.2555913302,10.440168389,11.2570568402,11.551438945,-0.598212122044,-3.8017497255
15527,8.71211425932,6.825018632,18.983960418,15.4163561035,16.8420756227,17.77822492,34.7237250402,35.58112711
1314,12.6391440737,10.073495515,20.2762576697,19.859617497,9.97789266933,11.50754873,39.9103032142,42.571445698
956,7.18502253668,5.740675769,23.3525861313,22.195585621,20.1070199793,18.29683202,33.3476229534,28.463548663
10844,-0.551025542248,1.6047392,11.3691586686,9.863193603,6.28755046168,3.4778777765,10.119778725,6.927902272
9356,5.22814907377,4.655307064,10.3386866633,11.917856957,-0.0517678578636,0.7290170375,12.7736403277,17.708723424
13816,1.3547021509,2.162119874,6.35902481657,7.113035138,3.45354107057,4.95801153,-9.08123243271,-4.1942915585
18723,4.43922191963,3.589359821,10.155065074,9.6253090095,-2.46918766196,-2.224569659,11.7848462181,8.028475428
14372,4.44570270266,4.369908838,20.2251915875,19.3146094186,33.8346495401,32.24515006,32.444699795,30.7022443316
19014,1.04909560655,1.8113466365,9.17268112011,7.413832392,1.28874972513,6.28012679,-4.90576539997,-1.3950083
3731,9.01571872344,6.249504669,2.97785747209,0.9034726145,6.55740917084,8.655217211,17.6540040015,14.1751249435
9308,5.22814907377,4.655307064,13.2441102255,12.0311756075,16.4922442122,15.12763954,15.892649284,19.588008881
19196,1.04909560655,1.8113466365,15.1006525451,13.0887819605,13.5775348978,11.83817038,-4.02579924827,-0.7133743135
14132,1.3547021509,2.162119874,-2.5543344765,-2.484018794,-27.1133150546,-14.88758086,-32.4946802069,-32.328323587
9881,5.23592990352,3.709561333,20.3707769957,18.853690216,13.0144573711,17.90956072,28.6271086892,26.931283415
6880,4.72914776925,4.3960896255,2.95942299264,3.30883553,4.56466271505,1.951900274,2.58050511976,-4.474020011
1280,12.6391440737,10.073495515,13.9873847924,15.0493465735,-2.53392910543,-3.538518599,35.6063294481,39.0180612705
2088,5.10670505239,5.3455657275,0.39604270789,-0.7570080155,-5.12643904164,-2.742576328,-1.42347113229,-1.1945026145
12523,1.9373531548,2.338132247,13.2832854966,14.175043966,4.53097458259,7.837174776,13.7855390555,14.316527073
21124,4.73940872884,3.996830654,11.7152538767,9.973193872,-6.60230024539,-4.9610396235,-3.49628660901,-7.7938200775
15757,8.71211425932,6.825018632,13.0985248173,12.4920948101,15.1366790112,13.396269365,26.4139546195,21.3506871116
8551,4.15463741662,1.9484619455,21.1626903312,20.436592283,11.45023613,11.52914932,11.9443504359,18.852950265
14895,9.72315989101,9.6342076655,9.17268112011,7.413832392,1.28874972513,6.28012679,17.3845876423,16.16237441
19546,1.04909560655,1.8113466365,4.222612892,5.524198101,-11.972623776,-12.290797125,-51.8608241475,-1.254976162
10643,1.82705168214,1.005401168,11.9284183905,9.489530196,-2.31994346127,-2.356307753,-8.43115425859,-11.981361782
3694,9.01571872344,6.249504669,13.5225688646,13.2212303575,-5.742847967,-6.065359862,37.2642984147,35.2587752
5526,6.89882816312,7.092524496,10.6617103289,9.6901728075,2.21522194812,-1.141078806,22.6969863117,19.221245511
17353,4.27950945649,2.767635518,6.01349453155,6.081815466,5.1343321015,2.8965308555,7.69143535044,11.845779639
8417,4.15463741662,1.9484619455,-1.66141113439,-2.150109251,-14.4187771437,-17.92426597,9.6241825845,11.2795597995
11529,-4.74695349039,-0.218869226,21.1626903312,20.436592283,11.45023613,11.52914932,26.4325788801,26.342033945
20575,4.31498569306,4.285537662,21.7148965671,20.1179787355,18.1283027873,20.03868459,9.6816246361,4.970296245
5480,6.89882816312,7.092524496,0.867040045817,1.3789827615,-0.994281134667,-3.8943193325,29.6601771011,23.620995492
22313,5.94598722522,8.168204728,1.17362615653,-0.0361281255,-33.1917770442,-30.995019,15.8186312959,14.136075873
17220,4.27950945649,2.767635518,3.83909772531,5.406056264,0.270490243913,3.061087835,6.69343438387,-5.758635857
339,6.85457036193,5.57039376,6.77694013129,3.8442296855,4.15725419604,4.3483235,4.67542794977,-1.552054196
373,6.85457036193,5.57039376,-0.61998024877,0.484123748,-4.9300652359,-2.642106643,9.10850745961,7.4033765555
3944,9.01571872344,6.249504669,6.64872629257,5.9272859795,-0.988533193524,-0.12306016,6.17387155022,1.3027013895
20492,4.31498569306,4.285537662,24.7291533447,20.250922536,19.6512643307,19.56676272,32.9609042426,19.9354016425
14433,4.44570270266,4.369908838,12.5710148829,13.43991219,2.04403850146,7.8634811075,14.789584612,4.44039469
6102,-0.163276863626,2.265196999,17.5021591267,19.772118375,29.6656247717,27.14090218,-64.4564133901,-10.3373614055
21071,4.73940872884,3.996830654,15.7614230098,14.35777376,19.3540260812,13.67888327,9.6225913163,12.298467234
22205,5.94598722522,8.168204728,13.9668644231,12.6359645545,13.6306222992,15.05754606,18.1645080139,20.490472032
9806,5.23592990352,3.709561333,6.55770411985,5.855080167,-0.123171935522,0.692991326,-10.9721570164,-1.0970629575
19723,3.28899342444,3.109889877,7.65082910289,12.921031034,-5.25476215537,-3.5104576,0.96251236137,5.725427093
16530,0.734227777422,2.73255688,2.93202008611,0.521082804,-0.533579739619,-4.705480132,-19.0630015783,-19.011259545
18384,4.43922191963,3.589359821,11.3373742614,12.031343039,7.25308828565,7.6908380455,9.07936400454,9.109777743
6337,-0.163276863626,2.265196999,9.52530135023,11.680280571,17.3608615434,15.64451127,-41.2830691833,8.957779289
6331,-0.163276863626,2.265196999,18.3894200592,12.7285108625,13.9100093744,14.44204564,24.7092385846,23.456696099
19142,1.04909560655,1.8113466365,18.4963047484,20.094440679,3.16093172965,17.12726506,27.1350182568,23.90901906
18041,6.62936750103,5.881891471,17.0128528458,14.6731739475,13.8216323506,11.53193563,10.9227441536,5.9335944085
8928,4.15463741662,1.9484619455,7.13568126974,10.990929478,5.75023624667,6.257374932,-1.71694816517,-0.331597368
20852,4.73940872884,3.996830654,3.53590451084,3.87758107,2.6437342135,0.086879315,4.00946058693,6.24295782
1610,12.6391440737,10.073495515,0.72413932256,1.7484122675,-5.58902193757,-4.818073943,-2.15770871023,-7.769277722
17037,4.38859879502,4.16777977,11.1758609666,11.706968032,-18.0493280382,-18.83856152,9.25295859729,1.414444771
20886,4.73940872884,3.996830654,10.4445526909,11.637586758,2.3875380401,2.389493747,9.51594994055,12.765708235
19988,3.28899342444,3.109889877,-3.18380393987,-5.708615568,-10.6871773208,-9.532772413,12.2983578141,18.6644878316
11206,-0.551025542248,1.6047392,7.43589991971,7.956623208,-0.814287711455,-0.5381546155,-99.2306802499,-28.5991433605
1258,12.6391440737,10.073495515,14.625584069,14.0191237835,4.87684837904,7.1535715835,44.7502872756,40.53046659
9294,5.22814907377,4.655307064,9.52530135023,11.680280571,17.3608615434,15.64451127,19.2010412752,18.235464211
1173,7.18502253668,5.740675769,11.3484187101,11.3367898385,-8.52828314135,-1.587929742,26.5693642663,21.3675497405
20682,4.31498569306,4.285537662,-1.9656704113,-0.058918053,-15.4523720578,-10.06890972,-16.4767515739,-14.9250749925
18793,4.43922191963,3.589359821,-1.80823527502,-1.392987415,-16.0361414874,-17.46472499,0.57775614089,4.801819973
4124,9.01571872344,6.249504669,16.3269818339,16.554114778,42.815100099,38.920118565,33.8735435626,34.3808294
6164,-0.163276863626,2.265196999,10.4445526909,11.637586758,2.3875380401,2.389493747,-28.2370932633,-0.9676793395
1232,12.6391440737,10.073495515,5.20749725667,3.2511054205,-4.31084691244,-4.216930484,21.0946093867,5.841743827
16880,4.38859879502,4.16777977,11.6856004925,9.628357606,7.53321675452,7.066567775,20.1646500222,10.5534995275
138,6.85457036193,5.57039376,10.3139205216,12.2628961861,4.26254632027,6.4210507775,15.9584613041,15.8392111916
1470,12.6391440737,10.073495515,13.4663522999,13.615085855,13.7401826561,9.6098833495,32.1936685568,32.485495875
15771,8.71211425932,6.825018632,13.9668644231,12.6359645545,13.6306222992,15.05754606,37.4708970813,31.17795823
2133,5.10670505239,5.3455657275,21.8605354757,21.169350695,60.5121377521,56.54183185,38.0319040631,33.147049932
21247,4.73940872884,3.996830654,24.829896241,20.619147338,20.3730203633,19.41322295,13.6789050539,5.034092479
17192,4.38859879502,4.16777977,9.04853094009,8.1787463835,7.47385372877,5.435462112,20.0654743251,9.786884237
11726,-4.74695349039,-0.218869226,11.4623751645,11.367425129,-0.268323013,-0.43585877,7.99390930323,6.009930881
1248,12.6391440737,10.073495515,3.97468970411,2.85911316957,-19.9066944683,-8.956837005,24.8600821782,27.9394469916
15796,8.71211425932,6.825018632,9.31759075759,8.425884288,3.723822012,4.842642798,10.3430007917,11.148067491
6676,4.72914776925,4.3960896255,13.5225688646,13.2212303575,-5.742847967,-6.065359862,17.1709911182,18.7131199905
14296,4.44570270266,4.369908838,6.1718430234,3.835503282,-8.40081396195,-4.60157662,-8.8956777181,-8.012169915
743,7.18502253668,5.740675769,6.46870132269,7.8112911305,-1.00118426212,0.373024445,21.9028659452,22.263304447
16503,0.734227777422,2.73255688,6.97552780082,6.43744227957,3.52357201619,2.263588642,11.7991070491,11.6798569366
18712,4.43922191963,3.589359821,15.4911634711,11.3028662295,0.955996590556,1.106205493,3.74458500457,-1.867615979
15883,8.71211425932,6.825018632,1.73167319528,2.93798033,-5.1087534899,-1.989142213,7.36877613094,8.652451533
20133,3.28899342444,3.109889877,-2.62575690112,-2.7345071125,-5.50059298159,-3.113059111,1.8465496935,8.3319298235
14138,1.3547021509,2.162119874,16.6779765425,17.31337286,22.2605628928,21.04896801,26.0246755324,19.267385338
10466,1.82705168214,1.005401168,15.4911634711,11.3028662295,0.955996590556,1.106205493,12.3853759263,14.287643742
9521,5.22814907377,4.655307064,22.3395332642,19.561571443,18.9818699106,15.835732445,19.6866127017,12.770303861
11383,-4.74695349039,-0.218869226,4.25249534006,6.894951236,7.12084779876,9.611739213,9.5429417907,11.5036589845
18195,6.62936750103,5.881891471,-6.40166649552,-4.06417947,-15.2181205334,-13.20711855,-16.8095529221,-17.1481918405
8984,5.22814907377,4.655307064,12.4013973348,12.541030306,2.13569028464,4.106344679,14.4649072666,13.5241085545
4935,3.08102136649,2.987977001,12.2354343304,12.195204123,3.34918332216,4.264379112,10.1912651804,13.372265733
6310,-0.163276863626,2.265196999,11.0725836213,11.708509938,8.69630955235,7.769508902,-7.69651811287,-2.954036623
542,6.85457036193,5.57039376,16.3269818339,16.554114778,42.815100099,38.920118565,35.6470067962,28.49521416
6588,4.72914776925,4.3960896255,13.2832854966,14.175043966,4.53097458259,7.837174776,22.9617079319,25.18859524
21189,4.73940872884,3.996830654,0.781379923565,-1.5458885965,3.67310145126,3.731274471,-3.1557336015,-3.1557336015
16323,0.734227777422,2.73255688,4.36122657133,3.405718956,3.94909737823,2.5469896395,4.22266785548,7.385714095
16605,0.734227777422,2.73255688,4.73149312858,5.287171984,2.64354948484,5.099998007,7.24963068588,10.037661338
4965,3.08102136649,2.987977001,2.24580286502,3.63894443,-3.98829898542,-9.562038659,-9.0572373096,-13.340172628
16111,0.734227777422,2.73255688,6.50314088431,6.38820518207,10.4439978301,9.183345575,4.54594055323,7.25215243107
20869,4.73940872884,3.996830654,2.06338132654,-0.7512451145,-11.558687966,-9.604957561,2.86581376187,-0.191877094
671,7.18502253668,5.740675769,14.625584069,14.0191237835,4.87684837904,7.1535715835,45.6929008572,33.902085848
11720,-4.74695349039,-0.218869226,5.22625350491,8.68993194,7.45662890336,8.0724625905,8.76167722993,9.579082177
19657,3.28899342444,3.109889877,18.3266872002,19.195558795,0.567737624364,2.5092315765,2.20486490433,8.301629462
8372,4.15463741662,1.9484619455,7.48121155476,12.02214915,13.3741724747,12.14965431,-2.357101037,-2.7854284655
14975,9.72315989101,9.6342076655,20.2762576697,19.859617497,9.97789266933,11.50754873,37.2362963029,34.8020978095
4093,9.01571872344,6.249504669,13.1547413099,10.9450810335,-6.173628989,-6.77881653,14.0077561498,12.1876666095
457,6.85457036193,5.57039376,11.8036255012,13.066265503,2.82833550624,3.428934218,27.3930747514,23.23799314
1832,5.10670505239,5.3455657275,15.1682413278,12.803950674,5.20733541981,4.439802625,15.4537085397,14.227947992
14122,1.3547021509,2.162119874,26.0732729161,21.5152110555,24.3041866771,22.57638224,21.3215737898,17.674161047
10058,5.23592990352,3.709561333,10.5602488261,12.1702017855,-7.95597287021,-7.552653275,-23.0000696091,-28.10486929
5400,6.89882816312,7.092524496,13.4531036904,15.378397046,11.4863980462,13.34051621,24.2826824616,29.166110914
16055,0.734227777422,2.73255688,7.48121155476,12.02214915,13.3741724747,12.14965431,9.27126457935,9.5258323475
10147,1.82705168214,1.005401168,5.0770234136,6.318391656,18.5495701414,20.77311189,-14.2449860096,-12.782619098
11502,-4.74695349039,-0.218869226,12.5710148829,13.43991219,2.04403850146,7.8634811075,-60.9093552496,-24.2637783085
16531,0.734227777422,2.73255688,19.1825219695,16.976579053,-0.295034565474,-11.21560672,20.4952234437,22.12738666
4916,3.08102136649,2.987977001,12.6850945481,12.021805636,-3.2674046667,-4.539023522,-4.67372034005,-8.054606339
10346,1.82705168214,1.005401168,28.3916548693,24.47160702,38.2891995599,38.0908804,28.7794567747,26.510581351
18107,6.62936750103,5.881891471,14.4607929881,12.6309298785,5.28807457444,3.475584516,17.7127978163,19.767054187
