CELL_LINE.DRUG,GENEA,GENEB,SCORE,SOURCE
SKMEL30.ABT-888,PARP1,TDG,0.1775,mutation
SKMEL30.ABT-888,MDC1,PARP1,0.2,mutation
SKMEL30.MK-8669,MTOR,POLR2A,0.53,mutation
SKMEL30.MK-8669,MTOR,TP53,0.464375,mutation
SKMEL30.MK-8669,ALK,MTOR,0.1775,mutation
SKMEL30.MK-8669,EZH2,MTOR,0.1775,mutation
SKMEL30.MK-8669,MTOR,NRAS,0.461,mutation
SKMEL30.GEMCITABINE,CDKN2A,RRM1,0.44,mutation
SKMEL30.GEMCITABINE,CDKN2A,TYMS,0.44,mutation
SKMEL30.GEMCITABINE,CDKN2A,CMPK1,0.44,mutation
SKMEL30.GEMCITABINE,POLR2A,RRM1,0.482,mutation
SKMEL30.GEMCITABINE,NRAS,RRM1,0.536,mutation
SKMEL30.SUNITINIB,MYST3,PDGFRA,0.512,mutation
SKMEL30.SUNITINIB,MYST3,PDGFRB,0.512,mutation
SKMEL30.SUNITINIB,KIT,MYST3,0.512,mutation
SKMEL30.SUNITINIB,KDR,POLR2A,0.527,mutation
SKMEL30.SUNITINIB,PDGFRB,TP53,0.4305,mutation
SKMEL30.SUNITINIB,KDR,TP53,0.4305,mutation
SKMEL30.SUNITINIB,KIT,TP53,0.1775,mutation
SKMEL30.SUNITINIB,ERMP1,PDGFRA,0.506,mutation
SKMEL30.SUNITINIB,ERMP1,PDGFRB,0.506,mutation
SKMEL30.SUNITINIB,ERMP1,KIT,0.506,mutation
SKMEL30.SUNITINIB,KIT,NRAS,0.44,mutation
SKMEL30.SUNITINIB,GPC5,PDGFRA,0.521,mutation
SKMEL30.SUNITINIB,GPC5,PDGFRB,0.521,mutation
SKMEL30.SUNITINIB,GPC5,KIT,0.521,mutation
SKMEL30.ETOPOSIDE,NRAS,TOP2A,0.458,mutation
SKMEL30.PD325901,MAP2K1,NRAS,0.458,mutation
SKMEL30.MK-4541,AR,NRAS,0.44,mutation
SKMEL30.LAPATINIB,EGFR,POLR2A,0.533,mutation
SKMEL30.LAPATINIB,EGFR,TP53,0.273125,mutation
SKMEL30.LAPATINIB,ERBB2,TP53,0.1775,mutation
SKMEL30.LAPATINIB,ALK,EGFR,0.304,mutation
SKMEL30.LAPATINIB,EGFR,PTPRF,0.2,mutation
SKMEL30.MK-2206,AKT1,TP53,0.273125,mutation
SKMEL30.MK-2206,AKT1,BRAF,0.1775,mutation
SKMEL30.DOXORUBICIN,TOP1,TP53,0.1775,mutation
SKMEL30.DINACICLIB,CDK2,POLR2A,0.536,mutation
SKMEL30.DINACICLIB,CDK1,TP53,0.1775,mutation
SKMEL30.DINACICLIB,CDK2,TP53,0.1775,mutation
SKMEL30.DINACICLIB,CDK9,TP53,0.1775,mutation
SKMEL30.DINACICLIB,CDK9,NRAS,0.443,mutation
SKMEL30.MK-8776,CDKN2A,CHEK1,0.1775,mutation
SKMEL30.MK-8776,CHEK1,TP53,0.85,mutation
SKMEL30.MK-5108,AURKA,TUBB1,0.5,mutation
SKMEL30.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation
SKMEL30.5-FU,CDKN2A,TYMS,0.44,mutation
SKMEL30.DASATINIB,KIT,MYST3,0.512,mutation
SKMEL30.DASATINIB,KIT,TP53,0.1775,mutation
SKMEL30.DASATINIB,ERMP1,KIT,0.506,mutation
SKMEL30.DASATINIB,KIT,NRAS,0.44,mutation
SKMEL30.DASATINIB,GPC5,KIT,0.521,mutation
SKMEL30.AZD1775,TP53,WEE1,0.836875,mutation
SKMEL30.TOPOTECAN,TOP1,TP53,0.1775,mutation
SKMEL30.BEZ-235,MTOR,POLR2A,0.53,mutation
SKMEL30.BEZ-235,MTOR,TP53,0.464375,mutation
SKMEL30.BEZ-235,ALK,MTOR,0.1775,mutation
SKMEL30.BEZ-235,EZH2,MTOR,0.1775,mutation
SKMEL30.BEZ-235,MTOR,NRAS,0.461,mutation
SKMEL30.SN-38,TOP1,TP53,0.1775,mutation
SKMEL30.SN-38,NRAS,TOP2A,0.458,mutation
SKMEL30.ERLOTINIB,EGFR,POLR2A,0.533,mutation
SKMEL30.ERLOTINIB,EGFR,TP53,0.273125,mutation
SKMEL30.ERLOTINIB,ALK,EGFR,0.304,mutation
SKMEL30.ERLOTINIB,EGFR,PTPRF,0.2,mutation
SKMES1.MK-4827,IGHMBP2,PARP1,0.557,mutation
SKMES1.MK-4827,PARP1,TP53,0.5173143,mutation
SKMES1.MK-4827,ARF6,PARP1,0.1775,mutation
SKMES1.SORAFENIB,IGHMBP2,KDR,0.551,mutation
SKMES1.SORAFENIB,PDGFRB,TP53,0.4305,mutation
SKMES1.SORAFENIB,KDR,TP53,0.4305,mutation
SKMES1.SORAFENIB,KIT,TP53,0.1775,mutation
SKMES1.SORAFENIB,DDX26B,PDGFRA,0.506,mutation
SKMES1.SORAFENIB,DDX26B,PDGFRB,0.506,mutation
SKMES1.SORAFENIB,DDX26B,KIT,0.506,mutation
SKMES1.ABT-888,IGHMBP2,PARP1,0.557,mutation
SKMES1.ABT-888,PARP1,TP53,0.5173143,mutation
SKMES1.ABT-888,ARF6,PARP1,0.1775,mutation
SKMES1.MK-8669,IGHMBP2,MTOR,0.536,mutation
SKMES1.MK-8669,MTOR,TP53,0.464375,mutation
SKMES1.GEMCITABINE,IGHMBP2,RRM1,0.536,mutation
SKMES1.SUNITINIB,IGHMBP2,KDR,0.551,mutation
SKMES1.SUNITINIB,PDGFRB,TP53,0.4305,mutation
SKMES1.SUNITINIB,KDR,TP53,0.4305,mutation
SKMES1.SUNITINIB,KIT,TP53,0.1775,mutation
SKMES1.SUNITINIB,DDX26B,PDGFRA,0.506,mutation
SKMES1.SUNITINIB,DDX26B,PDGFRB,0.506,mutation
SKMES1.SUNITINIB,DDX26B,KIT,0.506,mutation
SKMES1.ETOPOSIDE,CCNE2,TOP2A,0.2,mutation
SKMES1.ZOLINZA,CASP8AP2,HDAC2,0.2,mutation
SKMES1.MK-4541,AR,VAV3,0.56,mutation
SKMES1.LAPATINIB,EGFR,IGHMBP2,0.548,mutation
SKMES1.LAPATINIB,EGFR,RPS6KA2,0.56,mutation
SKMES1.LAPATINIB,EGFR,TP53,0.273125,mutation
SKMES1.LAPATINIB,ERBB2,TP53,0.1775,mutation
SKMES1.LAPATINIB,EGFR,RET,0.855,mutation
SKMES1.MK-2206,AKT1,TXNRD1,0.4305,mutation
SKMES1.MK-2206,AKT1,TP53,0.273125,mutation
SKMES1.MK-2206,AKT1,VAV3,0.1775,mutation
SKMES1.DOXORUBICIN,TOP1,TP53,0.1775,mutation
SKMES1.DINACICLIB,CDK2,IGHMBP2,0.557,mutation
SKMES1.DINACICLIB,CDK1,TP53,0.1775,mutation
SKMES1.DINACICLIB,CDK2,TP53,0.1775,mutation
SKMES1.DINACICLIB,CDK9,TP53,0.1775,mutation
SKMES1.MK-8776,CHEK1,NF1,0.1775,mutation
SKMES1.MK-8776,CHEK1,TP53,0.85,mutation
SKMES1.MK-5108,ABCC1,AURKA,0.5,mutation
SKMES1.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation
SKMES1.GELDANAMYCIN,CPNE1,HSP90AB1,0.2,mutation
SKMES1.DASATINIB,KIT,TP53,0.1775,mutation
SKMES1.DASATINIB,DDX26B,KIT,0.506,mutation
SKMES1.AZD1775,TP53,WEE1,0.836875,mutation
SKMES1.TOPOTECAN,TOP1,TP53,0.1775,mutation
SKMES1.BEZ-235,IGHMBP2,MTOR,0.536,mutation
SKMES1.BEZ-235,MTOR,TP53,0.464375,mutation
SKMES1.SN-38,CCNE2,TOP2A,0.2,mutation
SKMES1.SN-38,TOP1,TP53,0.1775,mutation
SKMES1.ERLOTINIB,EGFR,IGHMBP2,0.548,mutation
SKMES1.ERLOTINIB,EGFR,RPS6KA2,0.56,mutation
SKMES1.ERLOTINIB,EGFR,TP53,0.273125,mutation
SKMES1.ERLOTINIB,EGFR,RET,0.855,mutation
SKOV3.MK-4827,PARP1,PIK3CA,0.34334375,mutation
SKOV3.MK-4827,PARP1,ROS1,0.1775,mutation
SKOV3.MK-4827,CHUK,PARP1,0.1775,mutation
SKOV3.MK-4827,PARP1,TP53,0.5173143,mutation
SKOV3.MK-4827,ATM,PARP1,0.85,mutation
SKOV3.MK-4827,ATM,PARP2,0.56,mutation
SKOV3.MK-4827,PARP1,POLD1,0.56,mutation
SKOV3.MK-4827,PARP2,POLD1,0.557,mutation
SKOV3.SORAFENIB,PDGFRA,TBCCD1,0.512,mutation
SKOV3.SORAFENIB,PDGFRB,TBCCD1,0.512,mutation
SKOV3.SORAFENIB,KIT,TBCCD1,0.512,mutation
SKOV3.SORAFENIB,CEACAM1,PDGFRA,0.509,mutation
SKOV3.SORAFENIB,CEACAM1,PDGFRB,0.509,mutation
SKOV3.SORAFENIB,CEACAM1,KIT,0.509,mutation
SKOV3.SORAFENIB,PDGFRB,TP53,0.4305,mutation
SKOV3.SORAFENIB,KDR,TP53,0.4305,mutation
SKOV3.SORAFENIB,KIT,TP53,0.1775,mutation
SKOV3.SORAFENIB,ATM,KDR,0.53,mutation
SKOV3.SORAFENIB,FLT3,KIT,0.56,mutation
SKOV3.SORAFENIB,NCOA3,PDGFRA,0.503,mutation
SKOV3.SORAFENIB,NCOA3,PDGFRB,0.503,mutation
SKOV3.SORAFENIB,KIT,NCOA3,0.503,mutation
SKOV3.SORAFENIB,KDR,POLD1,0.554,mutation
SKOV3.SORAFENIB,CPSF1,PDGFRA,0.506,mutation
SKOV3.SORAFENIB,CPSF1,PDGFRB,0.506,mutation
SKOV3.SORAFENIB,CPSF1,KIT,0.506,mutation
SKOV3.SORAFENIB,ANK3,PDGFRA,0.506,mutation
SKOV3.SORAFENIB,ANK3,PDGFRB,0.506,mutation
SKOV3.SORAFENIB,ANK3,KIT,0.506,mutation
SKOV3.ABT-888,PARP1,PIK3CA,0.34334375,mutation
SKOV3.ABT-888,PARP1,ROS1,0.1775,mutation
SKOV3.ABT-888,CHUK,PARP1,0.1775,mutation
SKOV3.ABT-888,PARP1,TP53,0.5173143,mutation
SKOV3.ABT-888,ATM,PARP1,0.85,mutation
SKOV3.ABT-888,ATM,PARP2,0.56,mutation
SKOV3.ABT-888,PARP1,POLD1,0.56,mutation
SKOV3.ABT-888,PARP2,POLD1,0.557,mutation
SKOV3.MK-8669,MTOR,PIK3CA,0.4305,mutation
SKOV3.MK-8669,MTOR,TP53,0.464375,mutation
SKOV3.MK-8669,ATM,MTOR,0.554,mutation
SKOV3.MK-8669,MTOR,POLD1,0.545,mutation
SKOV3.GEMCITABINE,RNASEL,RRM1,0.5,mutation
SKOV3.GEMCITABINE,RNASEL,TYMS,0.5,mutation
SKOV3.GEMCITABINE,CMPK1,RNASEL,0.5,mutation
SKOV3.GEMCITABINE,THOC1,TYMS,0.2,mutation
SKOV3.GEMCITABINE,ATM,RRM1,0.53,mutation
SKOV3.GEMCITABINE,POLD1,RRM1,0.53,mutation
SKOV3.GEMCITABINE,RRM1,TOPBP1,0.191,mutation
SKOV3.SUNITINIB,PDGFRA,TBCCD1,0.512,mutation
SKOV3.SUNITINIB,PDGFRB,TBCCD1,0.512,mutation
SKOV3.SUNITINIB,KIT,TBCCD1,0.512,mutation
SKOV3.SUNITINIB,CEACAM1,PDGFRA,0.509,mutation
SKOV3.SUNITINIB,CEACAM1,PDGFRB,0.509,mutation
SKOV3.SUNITINIB,CEACAM1,KIT,0.509,mutation
SKOV3.SUNITINIB,PDGFRB,TP53,0.4305,mutation
SKOV3.SUNITINIB,KDR,TP53,0.4305,mutation
SKOV3.SUNITINIB,KIT,TP53,0.1775,mutation
SKOV3.SUNITINIB,ATM,KDR,0.53,mutation
SKOV3.SUNITINIB,FLT3,KIT,0.56,mutation
SKOV3.SUNITINIB,NCOA3,PDGFRA,0.503,mutation
SKOV3.SUNITINIB,NCOA3,PDGFRB,0.503,mutation
SKOV3.SUNITINIB,KIT,NCOA3,0.503,mutation
SKOV3.SUNITINIB,KDR,POLD1,0.554,mutation
SKOV3.SUNITINIB,CPSF1,PDGFRA,0.506,mutation
SKOV3.SUNITINIB,CPSF1,PDGFRB,0.506,mutation
SKOV3.SUNITINIB,CPSF1,KIT,0.506,mutation
SKOV3.SUNITINIB,ANK3,PDGFRA,0.506,mutation
SKOV3.SUNITINIB,ANK3,PDGFRB,0.506,mutation
SKOV3.SUNITINIB,ANK3,KIT,0.506,mutation
SKOV3.ZOLINZA,HDAC2,PHIP,0.2,mutation
SKOV3.LAPATINIB,EGFR,PIK3CA,0.1775,mutation
SKOV3.LAPATINIB,ERBB2,PIK3CA,0.1775,mutation
SKOV3.LAPATINIB,CENPE,ERBB2,0.1775,mutation
SKOV3.LAPATINIB,EGFR,TP53,0.273125,mutation
SKOV3.LAPATINIB,ERBB2,TP53,0.1775,mutation
SKOV3.LAPATINIB,ATM,EGFR,0.542,mutation
SKOV3.LAPATINIB,EGFR,POLD1,0.554,mutation
SKOV3.LAPATINIB,DUSP7,EGFR,0.855,mutation
SKOV3.MK-2206,AKT1,PIK3CA,0.3982579,mutation
SKOV3.MK-2206,AKT1,TP53,0.273125,mutation
SKOV3.DOXORUBICIN,DNMT1,NFATC3,0.173,mutation
SKOV3.DOXORUBICIN,TOP1,TP53,0.1775,mutation
SKOV3.DINACICLIB,CDK1,TP53,0.1775,mutation
SKOV3.DINACICLIB,CDK2,TP53,0.1775,mutation
SKOV3.DINACICLIB,CDK9,TP53,0.1775,mutation
SKOV3.DINACICLIB,ATM,CDK1,0.1775,mutation
SKOV3.DINACICLIB,ATM,CDK2,0.548,mutation
SKOV3.DINACICLIB,CDK2,POLD1,0.551,mutation
SKOV3.MK-8776,CHEK1,PIK3CA,0.1775,mutation
SKOV3.MK-8776,CHEK1,NF1,0.1775,mutation
SKOV3.MK-8776,CHEK1,TP53,0.85,mutation
SKOV3.MK-8776,ATM,CHEK1,0.3982579,mutation
SKOV3.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation
SKOV3.5-FU,RNASEL,TYMS,0.5,mutation
SKOV3.5-FU,THOC1,TYMS,0.2,mutation
SKOV3.DASATINIB,KIT,TBCCD1,0.512,mutation
SKOV3.DASATINIB,CEACAM1,KIT,0.509,mutation
SKOV3.DASATINIB,KIT,TP53,0.1775,mutation
SKOV3.DASATINIB,FLT3,KIT,0.56,mutation
SKOV3.DASATINIB,KIT,NCOA3,0.503,mutation
SKOV3.DASATINIB,CPSF1,KIT,0.506,mutation
SKOV3.DASATINIB,ANK3,KIT,0.506,mutation
SKOV3.AZD1775,TP53,WEE1,0.836875,mutation
SKOV3.TOPOTECAN,TOP1,TP53,0.1775,mutation
SKOV3.BEZ-235,PIK3CA,PIK3CB,0.56,mutation
SKOV3.BEZ-235,MTOR,PIK3CA,0.4305,mutation
SKOV3.BEZ-235,MTOR,TP53,0.464375,mutation
SKOV3.BEZ-235,ATM,PIK3CA,0.273125,mutation
SKOV3.BEZ-235,ATM,MTOR,0.554,mutation
SKOV3.BEZ-235,MTOR,POLD1,0.545,mutation
SKOV3.SN-38,TOP1,TP53,0.1775,mutation
SKOV3.ERLOTINIB,EGFR,PIK3CA,0.1775,mutation
SKOV3.ERLOTINIB,EGFR,TP53,0.273125,mutation
SKOV3.ERLOTINIB,ATM,EGFR,0.542,mutation
SKOV3.ERLOTINIB,EGFR,POLD1,0.554,mutation
SKOV3.ERLOTINIB,DUSP7,EGFR,0.855,mutation
SW620.MK-4827,KRAS,PARP1,0.1775,mutation
SW620.MK-4827,CHUK,PARP1,0.1775,mutation
SW620.MK-4827,PARP1,PML,0.1775,mutation
SW620.MK-4827,NAE1,PARP1,0.575,mutation
SW620.MK-4827,NAE1,PARP2,0.611,mutation
SW620.MK-4827,PARP1,TP53,0.5173143,mutation
SW620.MK-4827,KIAA1524,PARP1,0.1775,mutation
SW620.SORAFENIB,PDGFRA,RYK,0.44,mutation
SW620.SORAFENIB,PDGFRB,RYK,0.44,mutation
SW620.SORAFENIB,KIT,RYK,0.44,mutation
SW620.SORAFENIB,KIT,KRAS,0.44,mutation
SW620.SORAFENIB,CLTC,PDGFRA,0.524,mutation
SW620.SORAFENIB,CLTC,PDGFRB,0.524,mutation
SW620.SORAFENIB,CLTC,KIT,0.524,mutation
SW620.SORAFENIB,PDGFRA,TJP1,0.527,mutation
SW620.SORAFENIB,PDGFRB,TJP1,0.527,mutation
SW620.SORAFENIB,KIT,TJP1,0.527,mutation
SW620.SORAFENIB,PDGFRA,PLCB1,0.443,mutation
SW620.SORAFENIB,PDGFRB,PLCB1,0.443,mutation
SW620.SORAFENIB,KIT,PLCB1,0.443,mutation
SW620.SORAFENIB,AZGP1,PDGFRA,0.506,mutation
SW620.SORAFENIB,AZGP1,PDGFRB,0.506,mutation
SW620.SORAFENIB,AZGP1,KIT,0.506,mutation
SW620.SORAFENIB,IFI16,PDGFRA,0.524,mutation
SW620.SORAFENIB,IFI16,PDGFRB,0.524,mutation
SW620.SORAFENIB,IFI16,KIT,0.524,mutation
SW620.SORAFENIB,ADAM22,PDGFRA,0.503,mutation
SW620.SORAFENIB,ADAM22,PDGFRB,0.503,mutation
SW620.SORAFENIB,ADAM22,KIT,0.503,mutation
SW620.SORAFENIB,PDGFRB,TP53,0.4305,mutation
SW620.SORAFENIB,KDR,TP53,0.4305,mutation
SW620.SORAFENIB,KIT,TP53,0.1775,mutation
SW620.SORAFENIB,ITCH,PDGFRA,0.512,mutation
SW620.SORAFENIB,ITCH,PDGFRB,0.512,mutation
SW620.SORAFENIB,ITCH,KIT,0.512,mutation
SW620.ABT-888,KRAS,PARP1,0.1775,mutation
SW620.ABT-888,CHUK,PARP1,0.1775,mutation
SW620.ABT-888,PARP1,PML,0.1775,mutation
SW620.ABT-888,NAE1,PARP1,0.575,mutation
SW620.ABT-888,NAE1,PARP2,0.611,mutation
SW620.ABT-888,PARP1,TP53,0.5173143,mutation
SW620.ABT-888,KIAA1524,PARP1,0.1775,mutation
SW620.METFORMIN,NAE1,PRKAB1,0.629,mutation
SW620.MK-8669,KRAS,MTOR,0.461,mutation
SW620.MK-8669,MTOR,TP53,0.464375,mutation
SW620.GEMCITABINE,KRAS,RRM1,0.536,mutation
SW620.GEMCITABINE,RRM1,SMAD4,0.5,mutation
SW620.GEMCITABINE,SMAD4,TYMS,0.5,mutation
SW620.GEMCITABINE,CMPK1,SMAD4,0.5,mutation
SW620.GEMCITABINE,MARK1,RRM1,0.569,mutation
SW620.GEMCITABINE,MARK1,TYMS,0.569,mutation
SW620.GEMCITABINE,CMPK1,MARK1,0.569,mutation
SW620.GEMCITABINE,NAE1,RRM1,0.611,mutation
SW620.GEMCITABINE,NAE1,TYMS,0.5,mutation
SW620.GEMCITABINE,RIPK2,RRM1,0.446,mutation
SW620.GEMCITABINE,RIPK2,TYMS,0.446,mutation
SW620.GEMCITABINE,CMPK1,RIPK2,0.446,mutation
SW620.GEMCITABINE,MAP2K7,RRM1,0.467,mutation
SW620.GEMCITABINE,MAP2K7,TYMS,0.467,mutation
SW620.GEMCITABINE,CMPK1,MAP2K7,0.467,mutation
SW620.SUNITINIB,PDGFRA,RYK,0.44,mutation
SW620.SUNITINIB,PDGFRB,RYK,0.44,mutation
SW620.SUNITINIB,KIT,RYK,0.44,mutation
SW620.SUNITINIB,KIT,KRAS,0.44,mutation
SW620.SUNITINIB,CLTC,PDGFRA,0.524,mutation
SW620.SUNITINIB,CLTC,PDGFRB,0.524,mutation
SW620.SUNITINIB,CLTC,KIT,0.524,mutation
SW620.SUNITINIB,PDGFRA,TJP1,0.527,mutation
SW620.SUNITINIB,PDGFRB,TJP1,0.527,mutation
SW620.SUNITINIB,KIT,TJP1,0.527,mutation
SW620.SUNITINIB,PDGFRA,PLCB1,0.443,mutation
SW620.SUNITINIB,PDGFRB,PLCB1,0.443,mutation
SW620.SUNITINIB,KIT,PLCB1,0.443,mutation
SW620.SUNITINIB,AZGP1,PDGFRA,0.506,mutation
SW620.SUNITINIB,AZGP1,PDGFRB,0.506,mutation
SW620.SUNITINIB,AZGP1,KIT,0.506,mutation
SW620.SUNITINIB,IFI16,PDGFRA,0.524,mutation
SW620.SUNITINIB,IFI16,PDGFRB,0.524,mutation
SW620.SUNITINIB,IFI16,KIT,0.524,mutation
SW620.SUNITINIB,ADAM22,PDGFRA,0.503,mutation
SW620.SUNITINIB,ADAM22,PDGFRB,0.503,mutation
SW620.SUNITINIB,ADAM22,KIT,0.503,mutation
SW620.SUNITINIB,PDGFRB,TP53,0.4305,mutation
SW620.SUNITINIB,KDR,TP53,0.4305,mutation
SW620.SUNITINIB,KIT,TP53,0.1775,mutation
SW620.SUNITINIB,ITCH,PDGFRA,0.512,mutation
SW620.SUNITINIB,ITCH,PDGFRB,0.512,mutation
SW620.SUNITINIB,ITCH,KIT,0.512,mutation
SW620.ETOPOSIDE,KRAS,TOP2A,0.458,mutation
SW620.ETOPOSIDE,NAE1,TOP2A,0.611,mutation
SW620.ZOLINZA,HDAC1,NAE1,0.611,mutation
SW620.ZOLINZA,HDAC2,NAE1,0.611,mutation
SW620.ZOLINZA,HDAC3,NAE1,0.575,mutation
SW620.PD325901,KRAS,MAP2K1,0.458,mutation
SW620.MK-4541,AR,KRAS,0.44,mutation
SW620.LAPATINIB,EGFR,KRAS,0.85,mutation
SW620.LAPATINIB,EGFR,TP53,0.273125,mutation
SW620.LAPATINIB,ERBB2,TP53,0.1775,mutation
SW620.LAPATINIB,EGFR,KIAA1524,0.56,mutation
SW620.MK-2206,AKT1,SMAD4,0.56,mutation
SW620.MK-2206,AKT1,NAE1,0.629,mutation
SW620.MK-2206,AKT2,NAE1,0.575,mutation
SW620.MK-2206,AKT1,TP53,0.273125,mutation
SW620.MK-2206,AKT1,KIAA1524,0.304,mutation
SW620.DOXORUBICIN,KRAS,TOP1,0.855,mutation
SW620.DOXORUBICIN,NAE1,TOP1,0.629,mutation
SW620.DOXORUBICIN,DNMT1,NAE1,0.629,mutation
SW620.DOXORUBICIN,TOP1,TP53,0.1775,mutation
SW620.DINACICLIB,CDK2,KRAS,0.1775,mutation
SW620.DINACICLIB,CDK9,KRAS,0.443,mutation
SW620.DINACICLIB,CDK2,NAE1,0.644,mutation
SW620.DINACICLIB,CDK1,TP53,0.1775,mutation
SW620.DINACICLIB,CDK2,TP53,0.1775,mutation
SW620.DINACICLIB,CDK9,TP53,0.1775,mutation
SW620.MK-8776,CHEK1,RBBP8,0.1775,mutation
SW620.MK-8776,CHEK1,NAE1,0.638,mutation
SW620.MK-8776,CHEK1,TP53,0.85,mutation
SW620.METHOTREXATE,DHFR,NAE1,0.5,mutation
SW620.MK-5108,AURKA,NR1I2,0.5,mutation
SW620.MK-5108,AURKA,NAE1,0.611,mutation
SW620.MK-5108,AURKA,MAP2,0.5,mutation
SW620.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation
SW620.GELDANAMYCIN,CPNE1,HSP90AB1,0.2,mutation
SW620.5-FU,SMAD4,TYMS,0.5,mutation
SW620.5-FU,MARK1,TYMS,0.569,mutation
SW620.5-FU,NAE1,TYMS,0.5,mutation
SW620.5-FU,RIPK2,TYMS,0.446,mutation
SW620.5-FU,MAP2K7,TYMS,0.467,mutation
SW620.DASATINIB,KIT,RYK,0.44,mutation
SW620.DASATINIB,KIT,KRAS,0.44,mutation
SW620.DASATINIB,CLTC,KIT,0.524,mutation
SW620.DASATINIB,KIT,TJP1,0.527,mutation
SW620.DASATINIB,KIT,PLCB1,0.443,mutation
SW620.DASATINIB,AZGP1,KIT,0.506,mutation
SW620.DASATINIB,IFI16,KIT,0.524,mutation
SW620.DASATINIB,ADAM22,KIT,0.503,mutation
SW620.DASATINIB,KIT,TP53,0.1775,mutation
SW620.DASATINIB,ITCH,KIT,0.512,mutation
SW620.AZD1775,NAE1,WEE1,0.611,mutation
SW620.AZD1775,TP53,WEE1,0.836875,mutation
SW620.TOPOTECAN,KRAS,TOP1,0.855,mutation
SW620.TOPOTECAN,NAE1,TOP1,0.629,mutation
SW620.TOPOTECAN,TOP1,TP53,0.1775,mutation
SW620.BEZ-235,KRAS,MTOR,0.461,mutation
SW620.BEZ-235,MTOR,TP53,0.464375,mutation
SW620.SN-38,KRAS,TOP1,0.855,mutation
SW620.SN-38,KRAS,TOP2A,0.458,mutation
SW620.SN-38,NAE1,TOP1,0.629,mutation
SW620.SN-38,NAE1,TOP2A,0.611,mutation
SW620.SN-38,TOP1,TP53,0.1775,mutation
SW620.ERLOTINIB,EGFR,KRAS,0.85,mutation
SW620.ERLOTINIB,EGFR,TP53,0.273125,mutation
SW620.ERLOTINIB,EGFR,KIAA1524,0.56,mutation
SW837.MK-4827,ATM,PARP1,0.85,mutation
SW837.MK-4827,ATM,PARP2,0.56,mutation
SW837.MK-4827,MYC,PARP1,0.1775,mutation
SW837.MK-4827,KRAS,PARP1,0.1775,mutation
SW837.MK-4827,PARP1,TP53,0.5173143,mutation
SW837.SORAFENIB,ATM,KDR,0.53,mutation
SW837.SORAFENIB,KIT,MYC,0.1775,mutation
SW837.SORAFENIB,KIT,KRAS,0.44,mutation
SW837.SORAFENIB,PDGFRB,TP53,0.4305,mutation
SW837.SORAFENIB,KDR,TP53,0.4305,mutation
SW837.SORAFENIB,KIT,TP53,0.1775,mutation
SW837.ABT-888,ATM,PARP1,0.85,mutation
SW837.ABT-888,ATM,PARP2,0.56,mutation
SW837.ABT-888,MYC,PARP1,0.1775,mutation
SW837.ABT-888,KRAS,PARP1,0.1775,mutation
SW837.ABT-888,PARP1,TP53,0.5173143,mutation
SW837.METFORMIN,MYC,PRKAB1,0.548,mutation
SW837.MK-8669,ATM,MTOR,0.554,mutation
SW837.MK-8669,MTOR,MYC,0.7625,mutation
SW837.MK-8669,KRAS,MTOR,0.461,mutation
SW837.MK-8669,MTOR,TP53,0.464375,mutation
SW837.GEMCITABINE,ATM,RRM1,0.53,mutation
SW837.GEMCITABINE,KRAS,RRM1,0.536,mutation
SW837.SUNITINIB,ATM,KDR,0.53,mutation
SW837.SUNITINIB,KIT,MYC,0.1775,mutation
SW837.SUNITINIB,KIT,KRAS,0.44,mutation
SW837.SUNITINIB,PDGFRB,TP53,0.4305,mutation
SW837.SUNITINIB,KDR,TP53,0.4305,mutation
SW837.SUNITINIB,KIT,TP53,0.1775,mutation
SW837.ETOPOSIDE,KRAS,TOP2A,0.458,mutation
SW837.PD325901,KRAS,MAP2K1,0.458,mutation
SW837.MK-4541,AR,KRAS,0.44,mutation
SW837.LAPATINIB,ATM,EGFR,0.542,mutation
SW837.LAPATINIB,EGFR,MYC,0.1775,mutation
SW837.LAPATINIB,ERBB2,MYC,0.1775,mutation
SW837.LAPATINIB,EGFR,KRAS,0.85,mutation
SW837.LAPATINIB,EGFR,TP53,0.273125,mutation
SW837.LAPATINIB,ERBB2,TP53,0.1775,mutation
SW837.MK-2206,AKT1,TP53,0.273125,mutation
SW837.DOXORUBICIN,KRAS,TOP1,0.855,mutation
SW837.DOXORUBICIN,TOP1,TP53,0.1775,mutation
SW837.DINACICLIB,ATM,CDK1,0.1775,mutation
SW837.DINACICLIB,ATM,CDK2,0.548,mutation
SW837.DINACICLIB,CDK1,MYC,0.8325,mutation
SW837.DINACICLIB,CDK2,MYC,0.8325,mutation
SW837.DINACICLIB,CDK2,KRAS,0.1775,mutation
SW837.DINACICLIB,CDK9,KRAS,0.443,mutation
SW837.DINACICLIB,CDK1,TP53,0.1775,mutation
SW837.DINACICLIB,CDK2,TP53,0.1775,mutation
SW837.DINACICLIB,CDK9,TP53,0.1775,mutation
SW837.MK-8776,ATM,CHEK1,0.3982579,mutation
SW837.MK-8776,CHEK1,MYC,0.4305,mutation
SW837.MK-8776,CHEK1,TP53,0.85,mutation
SW837.MK-5108,AURKA,MAP2,0.5,mutation
