CELL_LINE.DRUG,GENEA,GENEB,SCORE,SOURCE,GENEA.GENEB
SKOV3.ERLOTINIB,EGFR,RAD9A,0.554,gex,EGFR.RAD9A
SKOV3.ERLOTINIB,EGFR,RRM1,0.521,gex,EGFR.RRM1
SKOV3.ERLOTINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
SKOV3.ETOPOSIDE,ATAD2,TOP2A,0.2,gex,ATAD2.TOP2A
SKOV3.ETOPOSIDE,CENPF,TOP2A,0.224,gex,CENPF.TOP2A
SKOV3.ETOPOSIDE,POLE2,TOP2A,0.2,gex,POLE2.TOP2A
SKOV3.ETOPOSIDE,RAD51,TOP2A,0.212,gex,RAD51.TOP2A
SKOV3.ETOPOSIDE,STMN1,TOP2A,0.209,gex,STMN1.TOP2A
SKOV3.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation,HSP90AA1.TP53
SKOV3.GEMCITABINE,ASPM,CMPK1,0.5,gex,ASPM.CMPK1
SKOV3.GEMCITABINE,ASPM,RRM1,0.5,gex,ASPM.RRM1
SKOV3.GEMCITABINE,ASPM,TYMS,0.5,gex,ASPM.TYMS
SKOV3.GEMCITABINE,ATM,RRM1,0.53,mutation,ATM.RRM1
SKOV3.GEMCITABINE,AURKA,CMPK1,0.563,gex,AURKA.CMPK1
SKOV3.GEMCITABINE,AURKA,RRM1,0.563,gex,AURKA.RRM1
SKOV3.GEMCITABINE,AURKA,TYMS,0.563,gex,AURKA.TYMS
SKOV3.GEMCITABINE,BARD1,TYMS,0.2,gex,BARD1.TYMS
SKOV3.GEMCITABINE,CDK4,RRM1,0.521,gex,CDK4.RRM1
SKOV3.GEMCITABINE,CHEK1,CMPK1,0.647,gex,CHEK1.CMPK1
SKOV3.GEMCITABINE,CHEK1,RRM1,0.647,gex,CHEK1.RRM1
SKOV3.GEMCITABINE,CHEK1,TYMS,0.647,gex,CHEK1.TYMS
SKOV3.GEMCITABINE,CKS2,CMPK1,0.452,gex,CKS2.CMPK1
SKOV3.GEMCITABINE,CKS2,RRM1,0.452,gex,CKS2.RRM1
SKOV3.GEMCITABINE,CKS2,TYMS,0.452,gex,CKS2.TYMS
SKOV3.GEMCITABINE,CMPK1,CSE1L,0.5,gex,CMPK1.CSE1L
SKOV3.GEMCITABINE,CMPK1,RNASEL,0.5,mutation,CMPK1.RNASEL
SKOV3.GEMCITABINE,CMPK1,RRM1,0.5,gex,CMPK1.RRM1
SKOV3.GEMCITABINE,CSE1L,RRM1,0.5,gex,CSE1L.RRM1
SKOV3.GEMCITABINE,CSE1L,TYMS,0.5,gex,CSE1L.TYMS
SKOV3.GEMCITABINE,DUT,TYMS,0.56,gex,DUT.TYMS
SKOV3.GEMCITABINE,KIF11,TYMS,0.203,gex,KIF11.TYMS
SKOV3.GEMCITABINE,LRRC40,RRM1,0.17,gex,LRRC40.RRM1
SKOV3.GEMCITABINE,NHP2,RRM1,0.515,gex,NHP2.RRM1
SKOV3.GEMCITABINE,PBK,TYMS,0.191,gex,PBK.TYMS
SKOV3.GEMCITABINE,POLD1,RRM1,0.53,mutation,POLD1.RRM1
SKOV3.GEMCITABINE,POLE,RRM1,0.509,gex,POLE.RRM1
SKOV3.GEMCITABINE,RAD51,RRM1,0.5,gex,RAD51.RRM1
SKOV3.GEMCITABINE,RAD9A,RRM1,0.536,gex,RAD9A.RRM1
SKOV3.GEMCITABINE,RNASEL,RRM1,0.5,mutation,RNASEL.RRM1
SKOV3.GEMCITABINE,RNASEL,TYMS,0.5,mutation,RNASEL.TYMS
SKOV3.GEMCITABINE,RRM1,TOPBP1,0.191,mutation,RRM1.TOPBP1
SKOV3.GEMCITABINE,RRM1,TYMS,0.5,gex,RRM1.TYMS
SKOV3.GEMCITABINE,THOC1,TYMS,0.2,mutation,THOC1.TYMS
SKOV3.L778123,FNTA,GTF2B,0.155,gex,FNTA.GTF2B
SKOV3.LAPATINIB,ATM,EGFR,0.542,mutation,ATM.EGFR
SKOV3.LAPATINIB,AURKA,EGFR,0.8325,gex,AURKA.EGFR
SKOV3.LAPATINIB,CDK4,EGFR,0.545,gex,CDK4.EGFR
SKOV3.LAPATINIB,CENPE,ERBB2,0.1775,mutation,CENPE.ERBB2
SKOV3.LAPATINIB,DUSP7,EGFR,0.855,mutation,DUSP7.EGFR
SKOV3.LAPATINIB,EGFR,KIAA1524,0.56,gex,EGFR.KIAA1524
SKOV3.LAPATINIB,EGFR,NHP2,0.536,gex,EGFR.NHP2
SKOV3.LAPATINIB,EGFR,PIK3CA,0.1775,mutation,EGFR.PIK3CA
SKOV3.LAPATINIB,EGFR,POLD1,0.554,mutation,EGFR.POLD1
SKOV3.LAPATINIB,EGFR,POLE,0.533,gex,EGFR.POLE
SKOV3.LAPATINIB,EGFR,RAD51,0.515,gex,EGFR.RAD51
SKOV3.LAPATINIB,EGFR,RAD9A,0.554,gex,EGFR.RAD9A
SKOV3.LAPATINIB,EGFR,RRM1,0.521,gex,EGFR.RRM1
SKOV3.LAPATINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
SKOV3.LAPATINIB,ERBB2,PIK3CA,0.1775,mutation,ERBB2.PIK3CA
SKOV3.LAPATINIB,ERBB2,TP53,0.1775,mutation,ERBB2.TP53
SKOV3.METHOTREXATE,DHFR,SMC2,0.182,gex,DHFR.SMC2
SKOV3.MK-2206,AKT1,CDK4,0.56,gex,AKT1.CDK4
SKOV3.MK-2206,AKT1,KIAA1524,0.304,gex,AKT1.KIAA1524
SKOV3.MK-2206,AKT1,MAD2L1,0.1775,gex,AKT1.MAD2L1
SKOV3.MK-2206,AKT1,PIK3CA,0.3982579,mutation,AKT1.PIK3CA
SKOV3.MK-2206,AKT1,RRM2,0.1775,gex,AKT1.RRM2
SKOV3.MK-2206,AKT1,TP53,0.273125,mutation,AKT1.TP53
SKOV3.MK-4827,ATM,PARP1,0.85,mutation,ATM.PARP1
SKOV3.MK-4827,ATM,PARP2,0.56,mutation,ATM.PARP2
SKOV3.MK-4827,CDK4,PARP1,0.6355,gex,CDK4.PARP1
SKOV3.MK-4827,CDK4,PARP2,0.554,gex,CDK4.PARP2
SKOV3.MK-4827,CHEK1,PARP1,0.56,gex,CHEK1.PARP1
SKOV3.MK-4827,CHUK,PARP1,0.1775,mutation,CHUK.PARP1
SKOV3.MK-4827,DLGAP5,PARP2,0.2,gex,DLGAP5.PARP2
SKOV3.MK-4827,KIAA1524,PARP1,0.1775,gex,KIAA1524.PARP1
SKOV3.MK-4827,MRE11A,PARP1,0.1775,gex,MRE11A.PARP1
SKOV3.MK-4827,NHP2,PARP1,0.545,gex,NHP2.PARP1
SKOV3.MK-4827,PARP1,PIK3CA,0.34334375,mutation,PARP1.PIK3CA
SKOV3.MK-4827,PARP1,POLD1,0.56,mutation,PARP1.POLD1
SKOV3.MK-4827,PARP1,POLE,0.548,gex,PARP1.POLE
SKOV3.MK-4827,PARP1,RAD21,0.855,gex,PARP1.RAD21
SKOV3.MK-4827,PARP1,RAD51,0.85,gex,PARP1.RAD51
SKOV3.MK-4827,PARP1,RAD9A,0.56,gex,PARP1.RAD9A
SKOV3.MK-4827,PARP1,ROS1,0.1775,mutation,PARP1.ROS1
SKOV3.MK-4827,PARP1,RRM1,0.521,gex,PARP1.RRM1
SKOV3.MK-4827,PARP1,TP53,0.5173143,mutation,PARP1.TP53
SKOV3.MK-4827,PARP2,POLD1,0.557,mutation,PARP2.POLD1
SKOV3.MK-4827,PARP2,POLE,0.536,gex,PARP2.POLE
SKOV3.MK-4827,PARP2,RAD21,0.855,gex,PARP2.RAD21
SKOV3.MK-4827,PARP2,RAD51,0.536,gex,PARP2.RAD51
SKOV3.MK-4827,PARP2,RAD9A,0.53,gex,PARP2.RAD9A
SKOV3.MK-4827,PARP2,RRM1,0.527,gex,PARP2.RRM1
SKOV3.MK-5108,AURKA,BIRC5,0.2,gex,AURKA.BIRC5
SKOV3.MK-5108,AURKA,KIF2C,0.167,gex,AURKA.KIF2C
SKOV3.MK-5108,AURKA,NCAPH,0.2,gex,AURKA.NCAPH
SKOV3.MK-5108,AURKA,RRM1,0.563,gex,AURKA.RRM1
SKOV3.MK-5108,AURKA,TUBB1,0.5,gex,AURKA.TUBB1
SKOV3.MK-5108,AURKA,TYMS,0.563,gex,AURKA.TYMS
SKOV3.MK-8669,ATM,MTOR,0.554,mutation,ATM.MTOR
SKOV3.MK-8669,CDK4,MTOR,0.557,gex,CDK4.MTOR
SKOV3.MK-8669,MTOR,NHP2,0.557,gex,MTOR.NHP2
SKOV3.MK-8669,MTOR,PIK3CA,0.4305,mutation,MTOR.PIK3CA
SKOV3.MK-8669,MTOR,POLD1,0.545,mutation,MTOR.POLD1
SKOV3.MK-8669,MTOR,POLE,0.542,gex,MTOR.POLE
SKOV3.MK-8669,MTOR,RAD51,0.554,gex,MTOR.RAD51
SKOV3.MK-8669,MTOR,RAD9A,0.554,gex,MTOR.RAD9A
SKOV3.MK-8669,MTOR,RRM1,0.536,gex,MTOR.RRM1
SKOV3.MK-8669,MTOR,TP53,0.464375,mutation,MTOR.TP53
SKOV3.MK-8776,ATM,CHEK1,0.3982579,mutation,ATM.CHEK1
SKOV3.MK-8776,CDC25C,CHEK1,0.1775,gex,CDC25C.CHEK1
SKOV3.MK-8776,CDK1,CHEK1,0.1775,gex,CDK1.CHEK1
SKOV3.MK-8776,CHEK1,KNTC1,0.197,gex,CHEK1.KNTC1
SKOV3.MK-8776,CHEK1,MRE11A,0.71,gex,CHEK1.MRE11A
SKOV3.MK-8776,CHEK1,NF1,0.1775,mutation,CHEK1.NF1
SKOV3.MK-8776,CHEK1,PIK3CA,0.1775,mutation,CHEK1.PIK3CA
SKOV3.MK-8776,CHEK1,RRM1,0.647,gex,CHEK1.RRM1
SKOV3.MK-8776,CHEK1,SMC2,0.2,gex,CHEK1.SMC2
SKOV3.MK-8776,CHEK1,TP53,0.85,mutation,CHEK1.TP53
SKOV3.MK-8776,CHEK1,TYMS,0.647,gex,CHEK1.TYMS
SKOV3.PACLITAXEL,TUBA1B,TUBB,0.194,gex,TUBA1B.TUBB
SKOV3.SN-38,ATAD2,TOP2A,0.2,gex,ATAD2.TOP2A
SKOV3.SN-38,CENPF,TOP2A,0.224,gex,CENPF.TOP2A
SKOV3.SN-38,CHEK1,TOP1,0.1775,gex,CHEK1.TOP1
SKOV3.SN-38,POLE2,TOP2A,0.2,gex,POLE2.TOP2A
SKOV3.SN-38,RAD51,TOP2A,0.212,gex,RAD51.TOP2A
SKOV3.SN-38,STMN1,TOP2A,0.209,gex,STMN1.TOP2A
SKOV3.SN-38,TOP1,TP53,0.1775,mutation,TOP1.TP53
SKOV3.SORAFENIB,ANK3,KIT,0.506,mutation,ANK3.KIT
SKOV3.SORAFENIB,ANK3,PDGFRA,0.506,mutation,ANK3.PDGFRA
SKOV3.SORAFENIB,ANK3,PDGFRB,0.506,mutation,ANK3.PDGFRB
SKOV3.SORAFENIB,ATM,KDR,0.53,mutation,ATM.KDR
SKOV3.SORAFENIB,CDK4,KDR,0.551,gex,CDK4.KDR
SKOV3.SORAFENIB,CEACAM1,KIT,0.509,mutation,CEACAM1.KIT
SKOV3.SORAFENIB,CEACAM1,PDGFRA,0.509,mutation,CEACAM1.PDGFRA
SKOV3.SORAFENIB,CEACAM1,PDGFRB,0.509,mutation,CEACAM1.PDGFRB
SKOV3.SORAFENIB,CPSF1,KIT,0.506,mutation,CPSF1.KIT
SKOV3.SORAFENIB,CPSF1,PDGFRA,0.506,mutation,CPSF1.PDGFRA
SKOV3.SORAFENIB,CPSF1,PDGFRB,0.506,mutation,CPSF1.PDGFRB
SKOV3.SORAFENIB,DBF4,KIT,0.557,gex,DBF4.KIT
SKOV3.SORAFENIB,DBF4,PDGFRA,0.557,gex,DBF4.PDGFRA
SKOV3.SORAFENIB,DBF4,PDGFRB,0.557,gex,DBF4.PDGFRB
SKOV3.SORAFENIB,FLT3,KIT,0.56,mutation,FLT3.KIT
SKOV3.SORAFENIB,KDR,NHP2,0.53,gex,KDR.NHP2
SKOV3.SORAFENIB,KDR,POLD1,0.554,mutation,KDR.POLD1
SKOV3.SORAFENIB,KDR,POLE,0.503,gex,KDR.POLE
SKOV3.SORAFENIB,KDR,RAD51,0.548,gex,KDR.RAD51
SKOV3.SORAFENIB,KDR,RAD9A,0.548,gex,KDR.RAD9A
SKOV3.SORAFENIB,KDR,RRM1,0.675,gex,KDR.RRM1
SKOV3.SORAFENIB,KDR,TP53,0.4305,mutation,KDR.TP53
SKOV3.SORAFENIB,KDR,TYMS,0.473,gex,KDR.TYMS
SKOV3.SORAFENIB,KDR,WEE1,0.1775,gex,KDR.WEE1
SKOV3.SORAFENIB,KIT,NCOA3,0.503,mutation,KIT.NCOA3
SKOV3.SORAFENIB,KIT,TBCCD1,0.512,mutation,KIT.TBCCD1
SKOV3.SORAFENIB,KIT,TP53,0.1775,mutation,KIT.TP53
SKOV3.SORAFENIB,NCOA3,PDGFRA,0.503,mutation,NCOA3.PDGFRA
SKOV3.SORAFENIB,NCOA3,PDGFRB,0.503,mutation,NCOA3.PDGFRB
SKOV3.SORAFENIB,PDGFRA,TBCCD1,0.512,mutation,PDGFRA.TBCCD1
SKOV3.SORAFENIB,PDGFRB,TBCCD1,0.512,mutation,PDGFRB.TBCCD1
SKOV3.SORAFENIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
SKOV3.SORAFENIB,PDGFRB,WEE1,0.1775,gex,PDGFRB.WEE1
SKOV3.SUNITINIB,ANK3,KIT,0.506,mutation,ANK3.KIT
SKOV3.SUNITINIB,ANK3,PDGFRA,0.506,mutation,ANK3.PDGFRA
SKOV3.SUNITINIB,ANK3,PDGFRB,0.506,mutation,ANK3.PDGFRB
SKOV3.SUNITINIB,ATM,KDR,0.53,mutation,ATM.KDR
SKOV3.SUNITINIB,CDK4,KDR,0.551,gex,CDK4.KDR
SKOV3.SUNITINIB,CEACAM1,KIT,0.509,mutation,CEACAM1.KIT
SKOV3.SUNITINIB,CEACAM1,PDGFRA,0.509,mutation,CEACAM1.PDGFRA
SKOV3.SUNITINIB,CEACAM1,PDGFRB,0.509,mutation,CEACAM1.PDGFRB
SKOV3.SUNITINIB,CPSF1,KIT,0.506,mutation,CPSF1.KIT
SKOV3.SUNITINIB,CPSF1,PDGFRA,0.506,mutation,CPSF1.PDGFRA
SKOV3.SUNITINIB,CPSF1,PDGFRB,0.506,mutation,CPSF1.PDGFRB
SKOV3.SUNITINIB,DBF4,KIT,0.557,gex,DBF4.KIT
SKOV3.SUNITINIB,DBF4,PDGFRA,0.557,gex,DBF4.PDGFRA
SKOV3.SUNITINIB,DBF4,PDGFRB,0.557,gex,DBF4.PDGFRB
SKOV3.SUNITINIB,FLT3,KIT,0.56,mutation,FLT3.KIT
SKOV3.SUNITINIB,KDR,NHP2,0.53,gex,KDR.NHP2
SKOV3.SUNITINIB,KDR,POLD1,0.554,mutation,KDR.POLD1
SKOV3.SUNITINIB,KDR,POLE,0.503,gex,KDR.POLE
SKOV3.SUNITINIB,KDR,RAD51,0.548,gex,KDR.RAD51
SKOV3.SUNITINIB,KDR,RAD9A,0.548,gex,KDR.RAD9A
SKOV3.SUNITINIB,KDR,RRM1,0.675,gex,KDR.RRM1
SKOV3.SUNITINIB,KDR,TP53,0.4305,mutation,KDR.TP53
SKOV3.SUNITINIB,KDR,TYMS,0.473,gex,KDR.TYMS
SKOV3.SUNITINIB,KDR,WEE1,0.1775,gex,KDR.WEE1
SKOV3.SUNITINIB,KIT,NCOA3,0.503,mutation,KIT.NCOA3
SKOV3.SUNITINIB,KIT,TBCCD1,0.512,mutation,KIT.TBCCD1
SKOV3.SUNITINIB,KIT,TP53,0.1775,mutation,KIT.TP53
SKOV3.SUNITINIB,NCOA3,PDGFRA,0.503,mutation,NCOA3.PDGFRA
SKOV3.SUNITINIB,NCOA3,PDGFRB,0.503,mutation,NCOA3.PDGFRB
SKOV3.SUNITINIB,PDGFRA,TBCCD1,0.512,mutation,PDGFRA.TBCCD1
SKOV3.SUNITINIB,PDGFRB,TBCCD1,0.512,mutation,PDGFRB.TBCCD1
SKOV3.SUNITINIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
SKOV3.SUNITINIB,PDGFRB,WEE1,0.1775,gex,PDGFRB.WEE1
SKOV3.TOPOTECAN,CHEK1,TOP1,0.1775,gex,CHEK1.TOP1
SKOV3.TOPOTECAN,TOP1,TP53,0.1775,mutation,TOP1.TP53
SKOV3.VINORELBINE,TUBA1B,TUBB,0.194,gex,TUBA1B.TUBB
SKOV3.ZOLINZA,HDAC2,PHIP,0.2,mutation,HDAC2.PHIP
SW620.5-FU,MAP2K7,TYMS,0.467,mutation,MAP2K7.TYMS
SW620.5-FU,MARK1,TYMS,0.569,mutation,MARK1.TYMS
SW620.5-FU,NAE1,TYMS,0.5,mutation,NAE1.TYMS
SW620.5-FU,RIPK2,TYMS,0.446,mutation,RIPK2.TYMS
SW620.5-FU,SMAD4,TYMS,0.5,mutation,SMAD4.TYMS
SW620.ABT-888,CHUK,PARP1,0.1775,mutation,CHUK.PARP1
SW620.ABT-888,KIAA1524,PARP1,0.1775,mutation,KIAA1524.PARP1
SW620.ABT-888,KRAS,PARP1,0.1775,mutation,KRAS.PARP1
SW620.ABT-888,NAE1,PARP1,0.575,mutation,NAE1.PARP1
SW620.ABT-888,NAE1,PARP2,0.611,mutation,NAE1.PARP2
SW620.ABT-888,PARP1,PML,0.1775,mutation,PARP1.PML
SW620.ABT-888,PARP1,STAT3,0.273125,gex,PARP1.STAT3
SW620.ABT-888,PARP1,TP53,0.5173143,mutation,PARP1.TP53
SW620.AZD1775,NAE1,WEE1,0.611,mutation,NAE1.WEE1
SW620.AZD1775,TP53,WEE1,0.836875,mutation,TP53.WEE1
SW620.BEZ-235,KRAS,MTOR,0.461,mutation,KRAS.MTOR
SW620.BEZ-235,MTOR,TP53,0.464375,mutation,MTOR.TP53
SW620.DASATINIB,ADAM22,KIT,0.503,mutation,ADAM22.KIT
SW620.DASATINIB,AZGP1,KIT,0.506,mutation,AZGP1.KIT
SW620.DASATINIB,CLTC,KIT,0.524,mutation,CLTC.KIT
SW620.DASATINIB,IFI16,KIT,0.524,mutation,IFI16.KIT
SW620.DASATINIB,ITCH,KIT,0.512,mutation,ITCH.KIT
SW620.DASATINIB,KIT,KRAS,0.44,mutation,KIT.KRAS
SW620.DASATINIB,KIT,MORC3,0.506,gex,KIT.MORC3
SW620.DASATINIB,KIT,PLCB1,0.443,mutation,KIT.PLCB1
SW620.DASATINIB,KIT,RAP1A,0.503,gex,KIT.RAP1A
SW620.DASATINIB,KIT,RYK,0.44,mutation,KIT.RYK
SW620.DASATINIB,KIT,TJP1,0.527,mutation,KIT.TJP1
SW620.DASATINIB,KIT,TLE1,0.509,gex,KIT.TLE1
SW620.DASATINIB,KIT,TP53,0.1775,mutation,KIT.TP53
SW620.DINACICLIB,CDK1,TP53,0.1775,mutation,CDK1.TP53
SW620.DINACICLIB,CDK2,KRAS,0.1775,mutation,CDK2.KRAS
SW620.DINACICLIB,CDK2,NAE1,0.644,mutation,CDK2.NAE1
SW620.DINACICLIB,CDK2,TP53,0.1775,mutation,CDK2.TP53
SW620.DINACICLIB,CDK9,KRAS,0.443,mutation,CDK9.KRAS
SW620.DINACICLIB,CDK9,TP53,0.1775,mutation,CDK9.TP53
SW620.DOXORUBICIN,DNMT1,NAE1,0.629,mutation,DNMT1.NAE1
SW620.DOXORUBICIN,KRAS,TOP1,0.855,mutation,KRAS.TOP1
SW620.DOXORUBICIN,NAE1,TOP1,0.629,mutation,NAE1.TOP1
SW620.DOXORUBICIN,TOP1,TP53,0.1775,mutation,TOP1.TP53
SW620.ERLOTINIB,EGFR,KIAA1524,0.56,mutation,EGFR.KIAA1524
SW620.ERLOTINIB,EGFR,KRAS,0.85,mutation,EGFR.KRAS
SW620.ERLOTINIB,EGFR,STAT3,0.85,gex,EGFR.STAT3
SW620.ERLOTINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
SW620.ETOPOSIDE,KRAS,TOP2A,0.458,mutation,KRAS.TOP2A
SW620.ETOPOSIDE,NAE1,TOP2A,0.611,mutation,NAE1.TOP2A
SW620.GELDANAMYCIN,CPNE1,HSP90AB1,0.2,mutation,CPNE1.HSP90AB1
SW620.GELDANAMYCIN,HSP90AA1,TP53,0.4305,mutation,HSP90AA1.TP53
SW620.GEMCITABINE,CMPK1,MAP2K7,0.467,mutation,CMPK1.MAP2K7
SW620.GEMCITABINE,CMPK1,MARK1,0.569,mutation,CMPK1.MARK1
SW620.GEMCITABINE,CMPK1,RIPK2,0.446,mutation,CMPK1.RIPK2
SW620.GEMCITABINE,CMPK1,SMAD4,0.5,mutation,CMPK1.SMAD4
SW620.GEMCITABINE,KRAS,RRM1,0.536,mutation,KRAS.RRM1
SW620.GEMCITABINE,MAP2K7,RRM1,0.467,mutation,MAP2K7.RRM1
SW620.GEMCITABINE,MAP2K7,TYMS,0.467,mutation,MAP2K7.TYMS
SW620.GEMCITABINE,MARK1,RRM1,0.569,mutation,MARK1.RRM1
SW620.GEMCITABINE,MARK1,TYMS,0.569,mutation,MARK1.TYMS
SW620.GEMCITABINE,NAE1,RRM1,0.611,mutation,NAE1.RRM1
SW620.GEMCITABINE,NAE1,TYMS,0.5,mutation,NAE1.TYMS
SW620.GEMCITABINE,RIPK2,RRM1,0.446,mutation,RIPK2.RRM1
SW620.GEMCITABINE,RIPK2,TYMS,0.446,mutation,RIPK2.TYMS
SW620.GEMCITABINE,RRM1,SMAD4,0.5,mutation,RRM1.SMAD4
SW620.GEMCITABINE,SMAD4,TYMS,0.5,mutation,SMAD4.TYMS
SW620.LAPATINIB,EGFR,KIAA1524,0.56,mutation,EGFR.KIAA1524
SW620.LAPATINIB,EGFR,KRAS,0.85,mutation,EGFR.KRAS
SW620.LAPATINIB,EGFR,STAT3,0.85,gex,EGFR.STAT3
SW620.LAPATINIB,EGFR,TP53,0.273125,mutation,EGFR.TP53
SW620.LAPATINIB,ERBB2,TP53,0.1775,mutation,ERBB2.TP53
SW620.METFORMIN,NAE1,PRKAB1,0.629,mutation,NAE1.PRKAB1
SW620.METHOTREXATE,DHFR,NAE1,0.5,mutation,DHFR.NAE1
SW620.MK-2206,AKT1,KIAA1524,0.304,mutation,AKT1.KIAA1524
SW620.MK-2206,AKT1,NAE1,0.629,mutation,AKT1.NAE1
SW620.MK-2206,AKT1,SMAD4,0.56,mutation,AKT1.SMAD4
SW620.MK-2206,AKT1,TP53,0.273125,mutation,AKT1.TP53
SW620.MK-2206,AKT2,NAE1,0.575,mutation,AKT2.NAE1
SW620.MK-4541,AR,KRAS,0.44,mutation,AR.KRAS
SW620.MK-4827,CHUK,PARP1,0.1775,mutation,CHUK.PARP1
SW620.MK-4827,KIAA1524,PARP1,0.1775,mutation,KIAA1524.PARP1
SW620.MK-4827,KRAS,PARP1,0.1775,mutation,KRAS.PARP1
SW620.MK-4827,NAE1,PARP1,0.575,mutation,NAE1.PARP1
SW620.MK-4827,NAE1,PARP2,0.611,mutation,NAE1.PARP2
SW620.MK-4827,PARP1,PML,0.1775,mutation,PARP1.PML
SW620.MK-4827,PARP1,STAT3,0.273125,gex,PARP1.STAT3
SW620.MK-4827,PARP1,TP53,0.5173143,mutation,PARP1.TP53
SW620.MK-5108,AURKA,MAP2,0.5,mutation,AURKA.MAP2
SW620.MK-5108,AURKA,NAE1,0.611,mutation,AURKA.NAE1
SW620.MK-5108,AURKA,NR1I2,0.5,mutation,AURKA.NR1I2
SW620.MK-5108,AURKA,STAT3,0.56,gex,AURKA.STAT3
SW620.MK-8669,KRAS,MTOR,0.461,mutation,KRAS.MTOR
SW620.MK-8669,MTOR,TP53,0.464375,mutation,MTOR.TP53
SW620.MK-8776,CHEK1,NAE1,0.638,mutation,CHEK1.NAE1
SW620.MK-8776,CHEK1,RBBP8,0.1775,mutation,CHEK1.RBBP8
SW620.MK-8776,CHEK1,TP53,0.85,mutation,CHEK1.TP53
SW620.PACLITAXEL,PPP2R5D,TUBB,0.2,gex,PPP2R5D.TUBB
SW620.PD325901,DIRC2,MAP2K1,0.56,gex,DIRC2.MAP2K1
SW620.PD325901,KRAS,MAP2K1,0.458,mutation,KRAS.MAP2K1
SW620.SN-38,KRAS,TOP1,0.855,mutation,KRAS.TOP1
SW620.SN-38,KRAS,TOP2A,0.458,mutation,KRAS.TOP2A
SW620.SN-38,NAE1,TOP1,0.629,mutation,NAE1.TOP1
SW620.SN-38,NAE1,TOP2A,0.611,mutation,NAE1.TOP2A
SW620.SN-38,TOP1,TP53,0.1775,mutation,TOP1.TP53
SW620.SORAFENIB,ADAM22,KIT,0.503,mutation,ADAM22.KIT
SW620.SORAFENIB,ADAM22,PDGFRA,0.503,mutation,ADAM22.PDGFRA
SW620.SORAFENIB,ADAM22,PDGFRB,0.503,mutation,ADAM22.PDGFRB
SW620.SORAFENIB,AZGP1,KIT,0.506,mutation,AZGP1.KIT
SW620.SORAFENIB,AZGP1,PDGFRA,0.506,mutation,AZGP1.PDGFRA
SW620.SORAFENIB,AZGP1,PDGFRB,0.506,mutation,AZGP1.PDGFRB
SW620.SORAFENIB,CLTC,KIT,0.524,mutation,CLTC.KIT
SW620.SORAFENIB,CLTC,PDGFRA,0.524,mutation,CLTC.PDGFRA
SW620.SORAFENIB,CLTC,PDGFRB,0.524,mutation,CLTC.PDGFRB
SW620.SORAFENIB,IFI16,KIT,0.524,mutation,IFI16.KIT
SW620.SORAFENIB,IFI16,PDGFRA,0.524,mutation,IFI16.PDGFRA
SW620.SORAFENIB,IFI16,PDGFRB,0.524,mutation,IFI16.PDGFRB
SW620.SORAFENIB,ITCH,KIT,0.512,mutation,ITCH.KIT
SW620.SORAFENIB,ITCH,PDGFRA,0.512,mutation,ITCH.PDGFRA
SW620.SORAFENIB,ITCH,PDGFRB,0.512,mutation,ITCH.PDGFRB
SW620.SORAFENIB,KDR,TP53,0.4305,mutation,KDR.TP53
SW620.SORAFENIB,KIT,KRAS,0.44,mutation,KIT.KRAS
SW620.SORAFENIB,KIT,MORC3,0.506,gex,KIT.MORC3
SW620.SORAFENIB,KIT,PLCB1,0.443,mutation,KIT.PLCB1
SW620.SORAFENIB,KIT,RAP1A,0.503,gex,KIT.RAP1A
SW620.SORAFENIB,KIT,RYK,0.44,mutation,KIT.RYK
SW620.SORAFENIB,KIT,TJP1,0.527,mutation,KIT.TJP1
SW620.SORAFENIB,KIT,TLE1,0.509,gex,KIT.TLE1
SW620.SORAFENIB,KIT,TP53,0.1775,mutation,KIT.TP53
SW620.SORAFENIB,MORC3,PDGFRA,0.506,gex,MORC3.PDGFRA
SW620.SORAFENIB,MORC3,PDGFRB,0.506,gex,MORC3.PDGFRB
SW620.SORAFENIB,PDGFRA,PLCB1,0.443,mutation,PDGFRA.PLCB1
SW620.SORAFENIB,PDGFRA,RAP1A,0.503,gex,PDGFRA.RAP1A
SW620.SORAFENIB,PDGFRA,RYK,0.44,mutation,PDGFRA.RYK
SW620.SORAFENIB,PDGFRA,TJP1,0.527,mutation,PDGFRA.TJP1
SW620.SORAFENIB,PDGFRA,TLE1,0.509,gex,PDGFRA.TLE1
SW620.SORAFENIB,PDGFRB,PLCB1,0.443,mutation,PDGFRB.PLCB1
SW620.SORAFENIB,PDGFRB,RAP1A,0.503,gex,PDGFRB.RAP1A
SW620.SORAFENIB,PDGFRB,RYK,0.44,mutation,PDGFRB.RYK
SW620.SORAFENIB,PDGFRB,TJP1,0.527,mutation,PDGFRB.TJP1
SW620.SORAFENIB,PDGFRB,TLE1,0.509,gex,PDGFRB.TLE1
SW620.SORAFENIB,PDGFRB,TP53,0.4305,mutation,PDGFRB.TP53
